,Servers,Values,Amount of Customers
0,1 server(s),85.9538049114823,50000
1,1 server(s),106.73631254077736,50000
2,1 server(s),71.62247119947433,50000
3,1 server(s),76.35649879565266,50000
4,1 server(s),88.4364123006459,50000
5,1 server(s),75.47907740298778,50000
6,1 server(s),81.44139188875211,50000
7,1 server(s),90.40860702451944,50000
8,1 server(s),72.0406749167595,50000
9,1 server(s),82.78461238904741,50000
10,1 server(s),79.82562574565057,50000
11,1 server(s),84.39597215331224,50000
12,1 server(s),70.73135693678557,50000
13,1 server(s),84.01449990619064,50000
14,1 server(s),75.74174061860047,50000
15,1 server(s),86.9798278461678,50000
16,1 server(s),84.26921569506241,50000
17,1 server(s),69.28266912788486,50000
18,1 server(s),72.98070362665747,50000
19,1 server(s),75.3767909374451,50000
20,1 server(s),82.5626576487645,50000
21,1 server(s),81.91374183290988,50000
22,1 server(s),72.11378408719769,50000
23,1 server(s),96.7939701172566,50000
24,1 server(s),79.92886539780187,50000
25,1 server(s),81.67559020602528,50000
26,1 server(s),92.47115689576168,50000
27,1 server(s),77.77936262974215,50000
28,1 server(s),82.82273186755722,50000
29,1 server(s),103.28359785254682,50000
30,1 server(s),80.11722282149134,50000
31,1 server(s),79.72672694868213,50000
32,1 server(s),87.26407093395986,50000
33,1 server(s),84.66010522335058,50000
34,1 server(s),84.2308178462615,50000
35,1 server(s),90.94345646205909,50000
36,1 server(s),68.63677174203147,50000
37,1 server(s),73.8583651778079,50000
38,1 server(s),80.37076794297903,50000
39,1 server(s),76.07355444583503,50000
40,1 server(s),88.21251773157766,50000
41,1 server(s),75.44023590933004,50000
42,1 server(s),81.07052635272856,50000
43,1 server(s),94.71312359156482,50000
44,1 server(s),85.29448605894082,50000
45,1 server(s),83.21745225159022,50000
46,1 server(s),79.21379883421871,50000
47,1 server(s),82.05993834175288,50000
48,1 server(s),81.31768603494807,50000
49,1 server(s),86.85940797680398,50000
50,1 server(s),67.84345164228456,50000
51,1 server(s),77.17674839105642,50000
52,1 server(s),75.35148482676827,50000
53,1 server(s),91.53971735076549,50000
54,1 server(s),79.98643110552746,50000
55,1 server(s),92.82802440725352,50000
56,1 server(s),82.33537772383826,50000
57,1 server(s),94.19554779560382,50000
58,1 server(s),76.57070781349273,50000
59,1 server(s),72.25665998449611,50000
60,1 server(s),82.33925492808916,50000
61,1 server(s),80.02045406828805,50000
62,1 server(s),95.1908826552105,50000
63,1 server(s),82.43443882521717,50000
64,1 server(s),77.64080630858578,50000
65,1 server(s),75.42409575457836,50000
66,1 server(s),89.82597153571727,50000
67,1 server(s),66.89107631051833,50000
68,1 server(s),81.6820943457033,50000
69,1 server(s),89.0213399087984,50000
70,1 server(s),70.8589538293376,50000
71,1 server(s),73.25982290752683,50000
72,1 server(s),83.87910217093996,50000
73,1 server(s),99.43722159840082,50000
74,1 server(s),82.29182497625332,50000
75,1 server(s),87.5093642520375,50000
76,1 server(s),82.35364320165068,50000
77,1 server(s),84.50948828902533,50000
78,1 server(s),77.63460480529159,50000
79,1 server(s),86.39096120925981,50000
80,1 server(s),89.45538381544253,50000
81,1 server(s),76.96495343018067,50000
82,1 server(s),76.577077476218,50000
83,1 server(s),89.22879469430617,50000
84,1 server(s),87.08694465013517,50000
85,1 server(s),87.13954579471604,50000
86,1 server(s),84.90742843647774,50000
87,1 server(s),78.95563177268049,50000
88,1 server(s),76.51285972675399,50000
89,1 server(s),77.46815374093838,50000
90,1 server(s),75.16504262310757,50000
91,1 server(s),80.3338137107468,50000
92,1 server(s),77.01944992257017,50000
93,1 server(s),76.75807457357033,50000
94,1 server(s),80.83332586070816,50000
95,1 server(s),79.30973136959217,50000
96,1 server(s),76.82425319466586,50000
97,1 server(s),80.35077220824103,50000
98,1 server(s),88.51681822278134,50000
99,1 server(s),88.75732617906334,50000
100,1 server(s),87.05837377506873,100000
101,1 server(s),84.85182595606119,100000
102,1 server(s),81.55122278417171,100000
103,1 server(s),81.80379091004458,100000
104,1 server(s),79.00138238734834,100000
105,1 server(s),76.10110748654222,100000
106,1 server(s),73.10986141440212,100000
107,1 server(s),84.31372853499659,100000
108,1 server(s),79.94769518064525,100000
109,1 server(s),80.59649164090001,100000
110,1 server(s),84.11682728719532,100000
111,1 server(s),79.57633220032368,100000
112,1 server(s),79.49298440090837,100000
113,1 server(s),84.88012191780253,100000
114,1 server(s),82.38735423164033,100000
115,1 server(s),76.92114933820481,100000
116,1 server(s),83.42840732337116,100000
117,1 server(s),81.59297115802315,100000
118,1 server(s),77.59589018161162,100000
119,1 server(s),83.02328745992517,100000
120,1 server(s),82.82957266696864,100000
121,1 server(s),78.0505404736263,100000
122,1 server(s),74.82973366817622,100000
123,1 server(s),91.96525822071226,100000
124,1 server(s),90.5367455534967,100000
125,1 server(s),80.22101254931496,100000
126,1 server(s),87.9716232959865,100000
127,1 server(s),84.57692202330813,100000
128,1 server(s),78.11454529882161,100000
129,1 server(s),77.97150380812015,100000
130,1 server(s),84.74920183680261,100000
131,1 server(s),83.75333288845628,100000
132,1 server(s),73.78462593299291,100000
133,1 server(s),75.66640505372243,100000
134,1 server(s),79.8400367237596,100000
135,1 server(s),88.8996223690442,100000
136,1 server(s),77.46213541257771,100000
137,1 server(s),106.79428807006633,100000
138,1 server(s),79.1150038147735,100000
139,1 server(s),81.44732294162338,100000
140,1 server(s),83.98759999895377,100000
141,1 server(s),78.27726000446287,100000
142,1 server(s),85.32008866833354,100000
143,1 server(s),81.92931143820212,100000
144,1 server(s),80.29201402760103,100000
145,1 server(s),78.95942214687703,100000
146,1 server(s),85.2766595749454,100000
147,1 server(s),80.53437498758561,100000
148,1 server(s),72.79973686027455,100000
149,1 server(s),79.64133913035278,100000
150,1 server(s),87.94438500807489,100000
151,1 server(s),87.18884934282349,100000
152,1 server(s),78.5767310188407,100000
153,1 server(s),71.21268752809216,100000
154,1 server(s),89.28796526145466,100000
155,1 server(s),79.26848571872766,100000
156,1 server(s),74.84415372558759,100000
157,1 server(s),90.59424882491942,100000
158,1 server(s),68.78571702056614,100000
159,1 server(s),82.83497460217389,100000
160,1 server(s),85.97287617469809,100000
161,1 server(s),79.11643533895008,100000
162,1 server(s),87.95858790315734,100000
163,1 server(s),82.7184033134181,100000
164,1 server(s),81.58076354716813,100000
165,1 server(s),77.94775013302178,100000
166,1 server(s),79.21731267921876,100000
167,1 server(s),76.68377700491544,100000
168,1 server(s),80.11558195227386,100000
169,1 server(s),76.73998385784701,100000
170,1 server(s),75.6683456806071,100000
171,1 server(s),75.34904670775846,100000
172,1 server(s),84.50568282971088,100000
173,1 server(s),83.87993978398107,100000
174,1 server(s),70.81189577375561,100000
175,1 server(s),74.46745240108147,100000
176,1 server(s),72.00902818034368,100000
177,1 server(s),71.4547899621779,100000
178,1 server(s),82.97590970667368,100000
179,1 server(s),79.58971474705123,100000
180,1 server(s),91.62625422084115,100000
181,1 server(s),80.2381185066309,100000
182,1 server(s),79.09137415238419,100000
183,1 server(s),85.38398757445617,100000
184,1 server(s),79.75755658855574,100000
185,1 server(s),73.07369930227262,100000
186,1 server(s),76.48382722897767,100000
187,1 server(s),79.30144221081623,100000
188,1 server(s),78.95922551762588,100000
189,1 server(s),84.04189975362371,100000
190,1 server(s),86.90729219480708,100000
191,1 server(s),68.17264012962633,100000
192,1 server(s),75.4171319430771,100000
193,1 server(s),72.12568575368306,100000
194,1 server(s),86.41586599818501,100000
195,1 server(s),80.37454977216542,100000
196,1 server(s),79.50983075796208,100000
197,1 server(s),77.0928054596031,100000
198,1 server(s),85.52651714989548,100000
199,1 server(s),88.68556887251138,100000
200,1 server(s),80.70371319866113,200000
201,1 server(s),79.66302015240218,200000
202,1 server(s),79.54037834657821,200000
203,1 server(s),83.17578412488461,200000
204,1 server(s),82.43433762845899,200000
205,1 server(s),84.52656846926564,200000
206,1 server(s),88.78072916105721,200000
207,1 server(s),83.83043691428274,200000
208,1 server(s),73.46833928777575,200000
209,1 server(s),76.4769231386963,200000
210,1 server(s),76.91401075255708,200000
211,1 server(s),81.18053654997141,200000
212,1 server(s),80.8273404775388,200000
213,1 server(s),83.79060821524276,200000
214,1 server(s),79.0557844569281,200000
215,1 server(s),87.34530963267828,200000
216,1 server(s),78.55233715831397,200000
217,1 server(s),73.29392632051449,200000
218,1 server(s),77.83867659123707,200000
219,1 server(s),82.0532406050943,200000
220,1 server(s),79.43737654191817,200000
221,1 server(s),78.72139439715943,200000
222,1 server(s),83.84173776779762,200000
223,1 server(s),82.72706744915457,200000
224,1 server(s),82.61068653323555,200000
225,1 server(s),76.54706920452885,200000
226,1 server(s),83.01117323675629,200000
227,1 server(s),72.56225320377992,200000
228,1 server(s),80.89658918766372,200000
229,1 server(s),78.46039663925075,200000
230,1 server(s),81.525432640476,200000
231,1 server(s),79.61864042685178,200000
232,1 server(s),77.203606729777,200000
233,1 server(s),84.2804526258648,200000
234,1 server(s),82.18968447333016,200000
235,1 server(s),78.85810213274648,200000
236,1 server(s),80.17384477943672,200000
237,1 server(s),88.85800214771731,200000
238,1 server(s),78.18313664211273,200000
239,1 server(s),79.22481665284917,200000
240,1 server(s),75.36492987902875,200000
241,1 server(s),82.00242593579014,200000
242,1 server(s),83.37827389266555,200000
243,1 server(s),78.37680962323815,200000
244,1 server(s),80.58631238072292,200000
245,1 server(s),85.31062445989035,200000
246,1 server(s),91.6527713400431,200000
247,1 server(s),81.2271854951803,200000
248,1 server(s),77.04291312606631,200000
249,1 server(s),82.12196330322166,200000
250,1 server(s),77.24758747012258,200000
251,1 server(s),83.2985296573042,200000
252,1 server(s),79.69181792680999,200000
253,1 server(s),83.79852129791652,200000
254,1 server(s),76.86667724159476,200000
255,1 server(s),75.94722654744143,200000
256,1 server(s),87.48464855531176,200000
257,1 server(s),82.05734563094722,200000
258,1 server(s),81.58974347045854,200000
259,1 server(s),83.41241049170722,200000
260,1 server(s),85.70810728820646,200000
261,1 server(s),79.741599536286,200000
262,1 server(s),80.37091978019625,200000
263,1 server(s),76.97715053017113,200000
264,1 server(s),83.54018825815274,200000
265,1 server(s),84.95846988789332,200000
266,1 server(s),83.60331467958785,200000
267,1 server(s),81.17838467965466,200000
268,1 server(s),83.67975640880475,200000
269,1 server(s),87.24564730269863,200000
270,1 server(s),79.5823789705769,200000
271,1 server(s),75.03695194939837,200000
272,1 server(s),77.76177802030585,200000
273,1 server(s),80.76429925993196,200000
274,1 server(s),83.73908715285563,200000
275,1 server(s),80.29858192577305,200000
276,1 server(s),79.28007958084913,200000
277,1 server(s),79.97918337737342,200000
278,1 server(s),77.9613952967427,200000
279,1 server(s),82.41460257793483,200000
280,1 server(s),80.65293470784522,200000
281,1 server(s),83.01821212772747,200000
282,1 server(s),79.77293074678369,200000
283,1 server(s),82.72531693667331,200000
284,1 server(s),83.31345341523273,200000
285,1 server(s),84.64576563382407,200000
286,1 server(s),84.01476517719684,200000
287,1 server(s),77.56917660451263,200000
288,1 server(s),79.32577462013124,200000
289,1 server(s),76.53044733407246,200000
290,1 server(s),73.77760327645107,200000
291,1 server(s),81.80712361475456,200000
292,1 server(s),79.31344833468417,200000
293,1 server(s),82.80458220059685,200000
294,1 server(s),79.12525927405912,200000
295,1 server(s),79.19708416998436,200000
296,1 server(s),82.77340093153838,200000
297,1 server(s),79.83669409545502,200000
298,1 server(s),85.79860637237353,200000
299,1 server(s),77.73261938844013,200000
300,1 server(s),85.13376681683371,300000
301,1 server(s),77.83954984844573,300000
302,1 server(s),84.72851213867224,300000
303,1 server(s),79.19908258101555,300000
304,1 server(s),83.19259879398412,300000
305,1 server(s),77.35111133844579,300000
306,1 server(s),78.01364411257191,300000
307,1 server(s),79.71123737050155,300000
308,1 server(s),80.91625973043452,300000
309,1 server(s),81.86292537094842,300000
310,1 server(s),80.7538724413412,300000
311,1 server(s),87.96165275757184,300000
312,1 server(s),77.12115050146797,300000
313,1 server(s),82.80310023762094,300000
314,1 server(s),81.08143317876778,300000
315,1 server(s),80.99801542844622,300000
316,1 server(s),78.29490037175603,300000
317,1 server(s),77.11987714904639,300000
318,1 server(s),84.02949976273851,300000
319,1 server(s),81.9519330142855,300000
320,1 server(s),86.10770902009459,300000
321,1 server(s),80.27461162106307,300000
322,1 server(s),80.8308979820825,300000
323,1 server(s),77.10367015051845,300000
324,1 server(s),84.39235567072362,300000
325,1 server(s),78.08898564132085,300000
326,1 server(s),81.83374584858998,300000
327,1 server(s),79.15431109745859,300000
328,1 server(s),78.66047390251528,300000
329,1 server(s),81.68400261292336,300000
330,1 server(s),81.89557284962228,300000
331,1 server(s),86.3261376331721,300000
332,1 server(s),79.6121662886775,300000
333,1 server(s),85.76306095459901,300000
334,1 server(s),76.43592656508015,300000
335,1 server(s),85.05151068777005,300000
336,1 server(s),81.55310523058357,300000
337,1 server(s),80.5463823600556,300000
338,1 server(s),79.52354500480287,300000
339,1 server(s),82.57493780032527,300000
340,1 server(s),78.94597702981358,300000
341,1 server(s),80.56518941420963,300000
342,1 server(s),80.04415059176964,300000
343,1 server(s),84.96796867699798,300000
344,1 server(s),79.50520412517588,300000
345,1 server(s),75.93567728862146,300000
346,1 server(s),81.93836881584764,300000
347,1 server(s),85.15162501567123,300000
348,1 server(s),94.83005891997293,300000
349,1 server(s),80.26877152567413,300000
350,1 server(s),82.62353933314743,300000
351,1 server(s),81.71359816637427,300000
352,1 server(s),81.3938492391462,300000
353,1 server(s),83.39900620639139,300000
354,1 server(s),79.11295785814507,300000
355,1 server(s),80.565630562923,300000
356,1 server(s),74.2821758618136,300000
357,1 server(s),78.86932140017676,300000
358,1 server(s),76.37029328141936,300000
359,1 server(s),79.36103979217296,300000
360,1 server(s),80.83362498119678,300000
361,1 server(s),80.62020172188728,300000
362,1 server(s),82.98979256851399,300000
363,1 server(s),84.07865937251893,300000
364,1 server(s),77.63892626009736,300000
365,1 server(s),85.64988126950936,300000
366,1 server(s),81.54204191846219,300000
367,1 server(s),82.32544038800154,300000
368,1 server(s),76.16664959870464,300000
369,1 server(s),82.49646043666024,300000
370,1 server(s),84.60913978913887,300000
371,1 server(s),88.64959694918535,300000
372,1 server(s),92.20953896247866,300000
373,1 server(s),83.06144124422013,300000
374,1 server(s),79.89228008595762,300000
375,1 server(s),84.2213172793971,300000
376,1 server(s),81.51112410658065,300000
377,1 server(s),79.86065421408644,300000
378,1 server(s),86.2085122891742,300000
379,1 server(s),82.30075638017436,300000
380,1 server(s),81.17402625725991,300000
381,1 server(s),84.37001308140626,300000
382,1 server(s),78.04908312045443,300000
383,1 server(s),83.74888274296714,300000
384,1 server(s),78.50602676145522,300000
385,1 server(s),77.26237887202002,300000
386,1 server(s),82.28498915009762,300000
387,1 server(s),80.86478448038413,300000
388,1 server(s),83.00548151696499,300000
389,1 server(s),79.88670075523028,300000
390,1 server(s),76.4277275902923,300000
391,1 server(s),79.85080241594642,300000
392,1 server(s),81.85506868831048,300000
393,1 server(s),81.77492953003255,300000
394,1 server(s),80.41162169898205,300000
395,1 server(s),80.44806810933952,300000
396,1 server(s),80.73822763934632,300000
397,1 server(s),81.08225261606795,300000
398,1 server(s),82.97678236232377,300000
399,1 server(s),76.40685533808161,300000
